,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
17695,New Zealand,2005,female,35-54 years,49,608650,8.05,New Zealand2005,0.895,"114,718,721,397",29803,Boomers
17696,New Zealand,2005,female,75+ years,9,137460,6.55,New Zealand2005,0.895,"114,718,721,397",29803,Silent
17697,New Zealand,2005,female,55-74 years,22,349600,6.29,New Zealand2005,0.895,"114,718,721,397",29803,Silent
17698,New Zealand,2005,female,5-14 years,2,294940,0.68,New Zealand2005,0.895,"114,718,721,397",29803,Millenials
17699,New Zealand,2005,male,5-14 years,0,310950,0.0,New Zealand2005,0.895,"114,718,721,397",29803,Millenials
17700,New Zealand,2006,male,15-24 years,95,305250,31.12,New Zealand2006,,"111,608,845,081",28628,Millenials
17701,New Zealand,2006,male,25-34 years,72,263090,27.37,New Zealand2006,,"111,608,845,081",28628,Generation X
17702,New Zealand,2006,male,35-54 years,136,584130,23.28,New Zealand2006,,"111,608,845,081",28628,Boomers
17703,New Zealand,2006,male,55-74 years,69,344980,20.0,New Zealand2006,,"111,608,845,081",28628,Silent
17704,New Zealand,2006,male,75+ years,14,95930,14.59,New Zealand2006,,"111,608,845,081",28628,Silent
17705,New Zealand,2006,female,25-34 years,28,283300,9.88,New Zealand2006,,"111,608,845,081",28628,Generation X
17706,New Zealand,2006,female,35-54 years,52,619730,8.39,New Zealand2006,,"111,608,845,081",28628,Boomers
17707,New Zealand,2006,female,15-24 years,24,299490,8.01,New Zealand2006,,"111,608,845,081",28628,Millenials
17708,New Zealand,2006,female,55-74 years,23,360390,6.38,New Zealand2006,,"111,608,845,081",28628,Silent
17709,New Zealand,2006,female,75+ years,8,139990,5.71,New Zealand2006,,"111,608,845,081",28628,Silent
17710,New Zealand,2006,female,5-14 years,4,293570,1.36,New Zealand2006,,"111,608,845,081",28628,Millenials
17711,New Zealand,2006,male,5-14 years,2,308750,0.65,New Zealand2006,,"111,608,845,081",28628,Millenials
17712,New Zealand,2007,male,25-34 years,80,262570,30.47,New Zealand2007,,"137,316,087,308",34892,Generation X
17713,New Zealand,2007,male,35-54 years,150,588830,25.47,New Zealand2007,,"137,316,087,308",34892,Boomers
17714,New Zealand,2007,male,75+ years,23,99040,23.22,New Zealand2007,,"137,316,087,308",34892,Silent
17715,New Zealand,2007,male,15-24 years,70,309990,22.58,New Zealand2007,,"137,316,087,308",34892,Millenials
17716,New Zealand,2007,male,55-74 years,52,354950,14.65,New Zealand2007,,"137,316,087,308",34892,Silent
17717,New Zealand,2007,female,35-54 years,55,627060,8.77,New Zealand2007,,"137,316,087,308",34892,Boomers
17718,New Zealand,2007,female,15-24 years,23,302660,7.6,New Zealand2007,,"137,316,087,308",34892,Millenials
17719,New Zealand,2007,female,25-34 years,14,281170,4.98,New Zealand2007,,"137,316,087,308",34892,Generation X
17720,New Zealand,2007,female,75+ years,7,142060,4.93,New Zealand2007,,"137,316,087,308",34892,Silent
17721,New Zealand,2007,female,55-74 years,18,371080,4.85,New Zealand2007,,"137,316,087,308",34892,Silent
17722,New Zealand,2007,female,5-14 years,1,290770,0.34,New Zealand2007,,"137,316,087,308",34892,Generation Z
17723,New Zealand,2007,male,5-14 years,1,305270,0.33,New Zealand2007,,"137,316,087,308",34892,Generation Z
17724,New Zealand,2008,male,25-34 years,70,263560,26.56,New Zealand2008,,"133,279,679,483",33585,Generation X
17725,New Zealand,2008,male,15-24 years,83,314500,26.39,New Zealand2008,,"133,279,679,483",33585,Millenials
17726,New Zealand,2008,male,35-54 years,139,590880,23.52,New Zealand2008,,"133,279,679,483",33585,Boomers
17727,New Zealand,2008,male,55-74 years,69,365500,18.88,New Zealand2008,,"133,279,679,483",33585,Silent
17728,New Zealand,2008,male,75+ years,18,101730,17.69,New Zealand2008,,"133,279,679,483",33585,Silent
17729,New Zealand,2008,female,15-24 years,38,304640,12.47,New Zealand2008,,"133,279,679,483",33585,Millenials
17730,New Zealand,2008,female,35-54 years,52,631720,8.23,New Zealand2008,,"133,279,679,483",33585,Boomers
17731,New Zealand,2008,female,25-34 years,18,280380,6.42,New Zealand2008,,"133,279,679,483",33585,Generation X
17732,New Zealand,2008,female,55-74 years,22,381910,5.76,New Zealand2008,,"133,279,679,483",33585,Silent
17733,New Zealand,2008,female,75+ years,6,144290,4.16,New Zealand2008,,"133,279,679,483",33585,Silent
17734,New Zealand,2008,female,5-14 years,3,287370,1.04,New Zealand2008,,"133,279,679,483",33585,Generation Z
17735,New Zealand,2008,male,5-14 years,2,301970,0.66,New Zealand2008,,"133,279,679,483",33585,Generation Z
17736,New Zealand,2009,male,15-24 years,94,320230,29.35,New Zealand2009,,"121,338,622,025",30259,Millenials
17737,New Zealand,2009,male,35-54 years,144,591800,24.33,New Zealand2009,,"121,338,622,025",30259,Boomers
17738,New Zealand,2009,male,25-34 years,64,267390,23.94,New Zealand2009,,"121,338,622,025",30259,Generation X
17739,New Zealand,2009,male,75+ years,25,104540,23.91,New Zealand2009,,"121,338,622,025",30259,Silent
17740,New Zealand,2009,male,55-74 years,61,376390,16.21,New Zealand2009,,"121,338,622,025",30259,Silent
17741,New Zealand,2009,female,25-34 years,20,281930,7.09,New Zealand2009,,"121,338,622,025",30259,Generation X
17742,New Zealand,2009,female,15-24 years,21,307230,6.84,New Zealand2009,,"121,338,622,025",30259,Millenials
17743,New Zealand,2009,female,35-54 years,42,634540,6.62,New Zealand2009,,"121,338,622,025",30259,Boomers
17744,New Zealand,2009,female,55-74 years,23,393990,5.84,New Zealand2009,,"121,338,622,025",30259,Silent
17745,New Zealand,2009,female,75+ years,8,146230,5.47,New Zealand2009,,"121,338,622,025",30259,Silent
17746,New Zealand,2009,male,5-14 years,6,300000,2.0,New Zealand2009,,"121,338,622,025",30259,Generation Z
17747,New Zealand,2009,female,5-14 years,4,285710,1.4,New Zealand2009,,"121,338,622,025",30259,Generation Z
17748,New Zealand,2010,male,35-54 years,155,591000,26.23,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
17749,New Zealand,2010,male,25-34 years,65,272460,23.86,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
17750,New Zealand,2010,male,15-24 years,77,326870,23.56,New Zealand2010,0.905,"146,583,831,538",36145,Millenials
17751,New Zealand,2010,male,75+ years,20,107610,18.59,New Zealand2010,0.905,"146,583,831,538",36145,Silent
17752,New Zealand,2010,male,55-74 years,67,387900,17.27,New Zealand2010,0.905,"146,583,831,538",36145,Silent
17753,New Zealand,2010,female,15-24 years,35,310690,11.27,New Zealand2010,0.905,"146,583,831,538",36145,Millenials
17754,New Zealand,2010,female,25-34 years,30,285250,10.52,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
17755,New Zealand,2010,female,35-54 years,51,635970,8.02,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
17756,New Zealand,2010,female,75+ years,9,148370,6.07,New Zealand2010,0.905,"146,583,831,538",36145,Silent
17757,New Zealand,2010,female,55-74 years,21,406770,5.16,New Zealand2010,0.905,"146,583,831,538",36145,Silent
17758,New Zealand,2010,female,5-14 years,3,284090,1.06,New Zealand2010,0.905,"146,583,831,538",36145,Generation Z
17759,New Zealand,2010,male,5-14 years,3,298490,1.01,New Zealand2010,0.905,"146,583,831,538",36145,Generation Z
17760,New Zealand,2011,male,15-24 years,96,330920,29.01,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
17761,New Zealand,2011,male,25-34 years,70,277600,25.22,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
17762,New Zealand,2011,male,35-54 years,129,586950,21.98,New Zealand2011,0.907,"168,461,998,741",41184,Generation X
17763,New Zealand,2011,male,75+ years,19,110720,17.16,New Zealand2011,0.907,"168,461,998,741",41184,Silent
17764,New Zealand,2011,male,55-74 years,60,399890,15.0,New Zealand2011,0.907,"168,461,998,741",41184,Boomers
17765,New Zealand,2011,female,15-24 years,33,311490,10.59,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
17766,New Zealand,2011,female,25-34 years,19,288510,6.59,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
17767,New Zealand,2011,female,35-54 years,34,633580,5.37,New Zealand2011,0.907,"168,461,998,741",41184,Generation X
17768,New Zealand,2011,female,75+ years,8,150850,5.3,New Zealand2011,0.907,"168,461,998,741",41184,Silent
17769,New Zealand,2011,female,55-74 years,19,419820,4.53,New Zealand2011,0.907,"168,461,998,741",41184,Boomers
17770,New Zealand,2011,female,5-14 years,3,283270,1.06,New Zealand2011,0.907,"168,461,998,741",41184,Generation Z
17771,New Zealand,2011,male,5-14 years,3,296860,1.01,New Zealand2011,0.907,"168,461,998,741",41184,Generation Z
17772,New Zealand,2012,male,15-24 years,107,331070,32.32,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
17773,New Zealand,2012,male,35-54 years,151,581830,25.95,New Zealand2012,0.909,"176,192,886,551",42756,Generation X
17774,New Zealand,2012,male,25-34 years,60,283640,21.15,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
17775,New Zealand,2012,male,75+ years,24,114250,21.01,New Zealand2012,0.909,"176,192,886,551",42756,Silent
17776,New Zealand,2012,male,55-74 years,55,411660,13.36,New Zealand2012,0.909,"176,192,886,551",42756,Boomers
17777,New Zealand,2012,female,15-24 years,41,310390,13.21,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
17778,New Zealand,2012,female,75+ years,12,153580,7.81,New Zealand2012,0.909,"176,192,886,551",42756,Silent
17779,New Zealand,2012,female,35-54 years,48,629670,7.62,New Zealand2012,0.909,"176,192,886,551",42756,Generation X
17780,New Zealand,2012,female,25-34 years,22,291540,7.55,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
17781,New Zealand,2012,female,55-74 years,17,432800,3.93,New Zealand2012,0.909,"176,192,886,551",42756,Boomers
17782,New Zealand,2012,male,5-14 years,7,297240,2.35,New Zealand2012,0.909,"176,192,886,551",42756,Generation Z
17783,New Zealand,2012,female,5-14 years,5,283200,1.77,New Zealand2012,0.909,"176,192,886,551",42756,Generation Z
17784,New Zealand,2013,male,35-54 years,140,583390,24.0,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation X
17785,New Zealand,2013,male,15-24 years,75,319330,23.49,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
17786,New Zealand,2013,male,75+ years,26,113910,22.83,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Silent
17787,New Zealand,2013,male,25-34 years,51,264840,19.26,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
17788,New Zealand,2013,male,55-74 years,74,424590,17.43,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Boomers
17789,New Zealand,2013,female,15-24 years,37,308050,12.01,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
17790,New Zealand,2013,female,35-54 years,63,635060,9.92,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation X
17791,New Zealand,2013,female,25-34 years,21,283720,7.4,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
17792,New Zealand,2013,female,55-74 years,19,447810,4.24,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Boomers
17793,New Zealand,2013,female,75+ years,5,152240,3.28,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Silent
17794,New Zealand,2013,female,5-14 years,2,291080,0.69,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation Z
17795,New Zealand,2013,male,5-14 years,0,305750,0.0,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation Z
