,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
14429,Kuwait,2010,female,75+ years,0,8964,0.0,Kuwait2010,0.809,"115,419,050,942",35171,Silent
14430,Kuwait,2010,male,5-14 years,0,237315,0.0,Kuwait2010,0.809,"115,419,050,942",35171,Generation Z
14431,Kuwait,2010,male,75+ years,0,8151,0.0,Kuwait2010,0.809,"115,419,050,942",35171,Silent
14432,Kuwait,2011,female,25-34 years,6,354327,1.69,Kuwait2011,0.812,"154,027,536,232",46203,Millenials
14433,Kuwait,2011,male,55-74 years,2,128263,1.56,Kuwait2011,0.812,"154,027,536,232",46203,Boomers
14434,Kuwait,2011,male,15-24 years,4,260399,1.54,Kuwait2011,0.812,"154,027,536,232",46203,Millenials
14435,Kuwait,2011,male,25-34 years,9,614348,1.46,Kuwait2011,0.812,"154,027,536,232",46203,Millenials
14436,Kuwait,2011,female,5-14 years,3,230439,1.3,Kuwait2011,0.812,"154,027,536,232",46203,Generation Z
14437,Kuwait,2011,male,35-54 years,9,777932,1.16,Kuwait2011,0.812,"154,027,536,232",46203,Generation X
14438,Kuwait,2011,female,35-54 years,4,396994,1.01,Kuwait2011,0.812,"154,027,536,232",46203,Generation X
14439,Kuwait,2011,female,15-24 years,2,232768,0.86,Kuwait2011,0.812,"154,027,536,232",46203,Millenials
14440,Kuwait,2011,male,5-14 years,2,242095,0.83,Kuwait2011,0.812,"154,027,536,232",46203,Generation Z
14441,Kuwait,2011,female,55-74 years,0,77462,0.0,Kuwait2011,0.812,"154,027,536,232",46203,Boomers
14442,Kuwait,2011,female,75+ years,0,9934,0.0,Kuwait2011,0.812,"154,027,536,232",46203,Silent
14443,Kuwait,2011,male,75+ years,0,8737,0.0,Kuwait2011,0.812,"154,027,536,232",46203,Silent
14444,Kuwait,2012,male,15-24 years,10,267410,3.74,Kuwait2012,0.815,"174,070,025,009",49781,Millenials
14445,Kuwait,2012,female,55-74 years,2,83066,2.41,Kuwait2012,0.815,"174,070,025,009",49781,Boomers
14446,Kuwait,2012,female,25-34 years,8,377621,2.12,Kuwait2012,0.815,"174,070,025,009",49781,Millenials
14447,Kuwait,2012,male,35-54 years,17,822229,2.07,Kuwait2012,0.815,"174,070,025,009",49781,Generation X
14448,Kuwait,2012,female,15-24 years,4,237359,1.69,Kuwait2012,0.815,"174,070,025,009",49781,Millenials
14449,Kuwait,2012,male,25-34 years,8,637302,1.26,Kuwait2012,0.815,"174,070,025,009",49781,Millenials
14450,Kuwait,2012,female,35-54 years,5,423084,1.18,Kuwait2012,0.815,"174,070,025,009",49781,Generation X
14451,Kuwait,2012,male,55-74 years,1,138505,0.72,Kuwait2012,0.815,"174,070,025,009",49781,Boomers
14452,Kuwait,2012,male,5-14 years,1,250917,0.4,Kuwait2012,0.815,"174,070,025,009",49781,Generation Z
14453,Kuwait,2012,female,5-14 years,0,239552,0.0,Kuwait2012,0.815,"174,070,025,009",49781,Generation Z
14454,Kuwait,2012,female,75+ years,0,10287,0.0,Kuwait2012,0.815,"174,070,025,009",49781,Silent
14455,Kuwait,2012,male,75+ years,0,9366,0.0,Kuwait2012,0.815,"174,070,025,009",49781,Silent
14456,Kuwait,2013,male,25-34 years,16,643877,2.48,Kuwait2013,0.816,"174,161,142,454",48729,Millenials
14457,Kuwait,2013,male,55-74 years,3,146172,2.05,Kuwait2013,0.816,"174,161,142,454",48729,Boomers
14458,Kuwait,2013,female,25-34 years,5,380061,1.32,Kuwait2013,0.816,"174,161,142,454",48729,Millenials
14459,Kuwait,2013,female,15-24 years,3,233349,1.29,Kuwait2013,0.816,"174,161,142,454",48729,Millenials
14460,Kuwait,2013,female,35-54 years,5,431425,1.16,Kuwait2013,0.816,"174,161,142,454",48729,Generation X
14461,Kuwait,2013,male,35-54 years,7,847524,0.83,Kuwait2013,0.816,"174,161,142,454",48729,Generation X
14462,Kuwait,2013,male,15-24 years,2,267988,0.75,Kuwait2013,0.816,"174,161,142,454",48729,Millenials
14463,Kuwait,2013,female,5-14 years,0,251412,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Generation Z
14464,Kuwait,2013,female,55-74 years,0,88514,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Boomers
14465,Kuwait,2013,female,75+ years,0,10926,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Silent
14466,Kuwait,2013,male,5-14 years,0,262862,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Generation Z
14467,Kuwait,2013,male,75+ years,0,9980,0.0,Kuwait2013,0.816,"174,161,142,454",48729,Silent
14468,Kuwait,2014,male,25-34 years,22,663735,3.31,Kuwait2014,0.816,"162,631,412,509",43774,Millenials
14469,Kuwait,2014,male,15-24 years,7,270301,2.59,Kuwait2014,0.816,"162,631,412,509",43774,Millenials
14470,Kuwait,2014,female,15-24 years,5,228222,2.19,Kuwait2014,0.816,"162,631,412,509",43774,Millenials
14471,Kuwait,2014,male,35-54 years,18,892860,2.02,Kuwait2014,0.816,"162,631,412,509",43774,Generation X
14472,Kuwait,2014,male,55-74 years,3,156953,1.91,Kuwait2014,0.816,"162,631,412,509",43774,Boomers
14473,Kuwait,2014,female,35-54 years,8,454428,1.76,Kuwait2014,0.816,"162,631,412,509",43774,Generation X
14474,Kuwait,2014,female,55-74 years,1,94314,1.06,Kuwait2014,0.816,"162,631,412,509",43774,Boomers
14475,Kuwait,2014,female,25-34 years,4,390934,1.02,Kuwait2014,0.816,"162,631,412,509",43774,Millenials
14476,Kuwait,2014,female,5-14 years,0,264790,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Generation Z
14477,Kuwait,2014,female,75+ years,0,11335,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Silent
14478,Kuwait,2014,male,5-14 years,0,276927,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Generation Z
14479,Kuwait,2014,male,75+ years,0,10485,0.0,Kuwait2014,0.816,"162,631,412,509",43774,Silent
